id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url,text_raw,hashtags_list,text_clean_llm,is_retweet,lost_hashtags_count
1812874502642049501,2024-07-15 17:38:57 +02:00,"@free @Xavier75 Installer la fibre sans autorisation du propriétaire et en perçant de partout, c'est normal ?",[],Tubbydev,Tubbydev,https://pbs.twimg.com/profile_images/1721669294/tubbydev_normal.gif,449802600,,,,[],0,0,0,0,1,14,false,false,false,https://twitter.com/Tubbydev/status/1812874502642049501,"@free @Xavier75 Installer la fibre sans autorisation du propriétaire et en perçant de partout, c'est normal ?",[],"@free @xavier75 installer la fibre sans autorisation du propriétaire et en perçant de partout, c'est normal ?",False,0
1813101958900879811,2024-07-16 08:42:47 +02:00,"On ne se rend pas assez compte que sans Xavier Niel aujourd'hui on paierait tous nos forfaits 144,99€ avec 65 SMS par jour, 2h d'appel par mois et 150Mo de données mobiles",[],GrandOeil_,Rivergaro,https://pbs.twimg.com/profile_images/1925232103223885824/LoE1VhkM_normal.jpg,1480924607758618624,,,,[],22025,2505,426,144,157,1131085,false,false,false,https://twitter.com/GrandOeil_/status/1813101958900879811,"On ne se rend pas assez compte que sans Xavier Niel aujourd'hui on paierait tous nos forfaits 144,99€ avec 65 SMS par jour, 2h d'appel par mois et 150Mo de données mobiles",[],"on ne se rend pas assez compte que sans xavier niel aujourd'hui on paierait tous nos forfaits 144,99€ avec 65 sms par jour, 2h d'appel par mois et 150mo de données mobiles",False,0
1813231927559643512,2024-07-16 17:19:14 +02:00,“C’était mieux avant”\n\nAvant : https://t.co/YLMSCOBQAC,"[{""type"":""photo"",""url"":""https://t.co/YLMSCOBQAC"",""thumbnail"":""https://pbs.twimg.com/media/GSnk075XMAAoYy2?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSnk075XMAAoYy2?format=jpg&name=orig""}]",Xavier75,Xavier Niel,https://pbs.twimg.com/profile_images/1846919134837141504/SFkaCgbT_normal.jpg,17744075,,,,[],13216,1179,382,151,495,757116,false,false,false,https://twitter.com/Xavier75/status/1813231927559643512,“C’était mieux avant”\n\nAvant : https://t.co/YLMSCOBQAC,[],“c’était mieux avant” avant :,False,0
1813254932449140912,2024-07-16 18:50:39 +02:00,@free 13 minutes 13 sec!!!!!  c'est le temps ENCOREEEEE UNE FOIS PERDU à attendre après free pour résoudre un problème récurent !! INCOMPÉTENCE !!!!  Ils ne répondent jamais!!!!! https://t.co/2FdeQbWjHg,"[{""type"":""photo"",""url"":""https://t.co/2FdeQbWjHg"",""thumbnail"":""https://pbs.twimg.com/media/GSn5wElWcAAXScf?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSn5wElWcAAXScf?format=jpg&name=orig""}]",Ben29072013,Ben,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1495878109773639684,,,,[],0,0,0,0,1,91,false,false,false,https://twitter.com/Ben29072013/status/1813254932449140912,@free 13 minutes 13 sec!!!!!  c'est le temps ENCOREEEEE UNE FOIS PERDU à attendre après free pour résoudre un problème récurent !! INCOMPÉTENCE !!!!  Ils ne répondent jamais!!!!! https://t.co/2FdeQbWjHg,[],@free 13 minutes 13 sec!!!!! c'est le temps encoreeeee une fois perdu à attendre après free pour résoudre un problème récurent !! incompétence !!!! ils ne répondent jamais!!!!!,False,0
1813267588560134325,2024-07-16 19:40:56 +02:00,"J'avais vu juste et il n'aura finalement fallu attendre que quelques heures.\n\nFree ajoute actuellement les versions HDR de France 2 UHD et France 3 UHD !\n\nDe mauvais élève, et après de nombreux messages de mécontentements sur l'absence de HDR, @OQEEbyFree @Freebox passe en tête en proposant dorénavant deux versions : SDR et HDR. De quoi satisfaire tout le monde (pour ceux qui ont des problèmes avec le HDR) 🥳\n\nFrance 2 UHD : canal 102\nFrance 2 UHD HDR : canal 103\nFrance 3 UHD : canal 104 (ex canal 103)\nFrance 3 UHD HDR : canal 105\n\nDispo suivant la freebox (mettez en commentaire si vous l'avez, ou pas, sur votre Freebox 4K), quelques bugs actuellement (le temps de mettre en place les flux)\n\n(photo discord jartabul)","[{""type"":""photo"",""url"":""https://t.co/j8JOqA9Zer"",""thumbnail"":""https://pbs.twimg.com/media/GSoFQp8XkAAHeiK?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSoFQp8XkAAHeiK?format=jpg&name=orig""}]",ultrakfr,Ultra-K.fr,https://pbs.twimg.com/profile_images/1529801153810243584/KkigkGXq_normal.png,814459661718065152,,,1813140847531077882,[],107,15,14,1,40,33294,false,false,false,https://twitter.com/ultrakfr/status/1813267588560134325,"J'avais vu juste et il n'aura finalement fallu attendre que quelques heures.\n\nFree ajoute actuellement les versions HDR de France 2 UHD et France 3 UHD !\n\nDe mauvais élève, et après de nombreux messages de mécontentements sur l'absence de HDR, @OQEEbyFree @Freebox passe en tête en proposant dorénavant deux versions : SDR et HDR. De quoi satisfaire tout le monde (pour ceux qui ont des problèmes avec le HDR) 🥳\n\nFrance 2 UHD : canal 102\nFrance 2 UHD HDR : canal 103\nFrance 3 UHD : canal 104 (ex canal 103)\nFrance 3 UHD HDR : canal 105\n\nDispo suivant la freebox (mettez en commentaire si vous l'avez, ou pas, sur votre Freebox 4K), quelques bugs actuellement (le temps de mettre en place les flux)\n\n(photo discord jartabul)",[],"j'avais vu juste et il n'aura finalement fallu attendre que quelques heures. free ajoute actuellement les versions hdr de france 2 uhd et france 3 uhd ! de mauvais élève, et après de nombreux messages de mécontentements sur l'absence de hdr, @oqeebyfree @freebox passe en tête en proposant dorénavant deux versions : sdr et hdr. de quoi satisfaire tout le monde (pour ceux qui ont des problèmes avec le hdr) 🥳 france 2 uhd : canal 102 france 2 uhd hdr : canal 103 france 3 uhd : canal 104 (ex canal 103) france 3 uhd hdr : canal 105 dispo suivant la freebox (mettez en commentaire si vous l'avez, ou pas, sur votre freebox 4k), quelques bugs actuellement (le temps de mettre en place les flux) (photo discord jartabul)",False,0
1813579520819286432,2024-07-17 16:20:27 +02:00,"Le service proximité de @free 1 des plus grosses arnaques de ces dernières années.Incompétents et complètement dépassés.Tu en sais plus qu'eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine!\nPratique pr le télétravail!\nPlus de reponse",[],_Kirikou_,Kirikou,https://pbs.twimg.com/profile_images/631117806055124992/wlWt45pP_normal.png,126365317,,,,[],0,0,0,0,2,27,false,false,false,https://twitter.com/_Kirikou_/status/1813579520819286432,"Le service proximité de @free 1 des plus grosses arnaques de ces dernières années.Incompétents et complètement dépassés.Tu en sais plus qu'eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine!\nPratique pr le télétravail!\nPlus de reponse",[],"le service proximité de @free 1 des plus grosses arnaques de ces dernières années.incompétents et complètement dépassés.tu en sais plus qu'eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine! pratique pr le télétravail! plus de reponse",False,0
1813581407668871481,2024-07-17 16:27:56 +02:00,"@free comment vous joindre ? j'ai été débité pour non restitution de matériel pour une résiliation de ligne que je n'ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.",[],fannnoche,fannoche,https://pbs.twimg.com/profile_images/1245059874536423427/l-TF7zS9_normal.jpg,874295773,,,,[],0,0,0,0,2,18,false,false,false,https://twitter.com/fannnoche/status/1813581407668871481,"@free comment vous joindre ? j'ai été débité pour non restitution de matériel pour une résiliation de ligne que je n'ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.",[],"@free comment vous joindre ? j'ai été débité pour non restitution de matériel pour une résiliation de ligne que je n'ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.",False,0
1813586665371513000,2024-07-17 16:48:50 +02:00,@free ma fibre HS depuis 3 semaines https://t.co/E8AEMBdLku,"[{""type"":""photo"",""url"":""https://t.co/E8AEMBdLku"",""thumbnail"":""https://pbs.twimg.com/media/GSsnb7BWgAAM4cl?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GSsnb7BWgAAM4cl?format=png&name=orig""}]",tud0z,tudoz 🇫🇷,https://pbs.twimg.com/profile_images/1745951555692425216/5xpeoXbR_normal.jpg,965603032019980288,1813585524109771255,,,[],2,0,0,0,1,1139,false,false,false,https://twitter.com/tud0z/status/1813586665371513000,@free ma fibre HS depuis 3 semaines https://t.co/E8AEMBdLku,[],@free ma fibre hs depuis 3 semaines,False,0
1813586931986698575,2024-07-17 16:49:54 +02:00,@free Vous pouvez m’envoyer les avengers de la fibre svp les mêmes que j’ai chez @terracid ça fait 1mois que j’attend,[],mglp__,paulquivoitdanslenoir,https://pbs.twimg.com/profile_images/1869674288589983744/MyiKTvZh_normal.jpg,1192138598243618816,1813585524109771255,,,[],1,0,0,0,1,968,false,false,false,https://twitter.com/mglp__/status/1813586931986698575,@free Vous pouvez m’envoyer les avengers de la fibre svp les mêmes que j’ai chez @terracid ça fait 1mois que j’attend,[],@free vous pouvez m’envoyer les avengers de la fibre svp les mêmes que j’ai chez @terracid ça fait 1mois que j’attend,False,0
1813604838682325386,2024-07-17 18:01:03 +02:00,"Bon je travaille En remote chez moi et ça fait 1 semaine que j’ai plus de connexion avec @free , ils ont envoyé un technicien qui a dit « on vous envoie un autres tech » et depuis plus de nouvelles, de base je kiff free, @Xavier75 le boss etc etc mais la ,,,.",[],Lorkydey,Thomas,https://pbs.twimg.com/profile_images/1898608268571717633/CqPecn0v_normal.jpg,1077152320893435904,,,,[],0,0,0,0,2,51,false,false,false,https://twitter.com/Lorkydey/status/1813604838682325386,"Bon je travaille En remote chez moi et ça fait 1 semaine que j’ai plus de connexion avec @free , ils ont envoyé un technicien qui a dit « on vous envoie un autres tech » et depuis plus de nouvelles, de base je kiff free, @Xavier75 le boss etc etc mais la ,,,.",[],"bon je travaille en remote chez moi et ça fait 1 semaine que j’ai plus de connexion avec @free , ils ont envoyé un technicien qui a dit « on vous envoie un autres tech » et depuis plus de nouvelles, de base je kiff free, @xavier75 le boss etc etc mais la ,,,.",False,0
1813625655374098443,2024-07-17 19:23:46 +02:00,@free il va falloir revoir la sélection des installateurs de fibre optique !!! J’ai pas commandé un fil pour étendre mon linge … le voisin non plus ! Donc va falloir revenir !!! https://t.co/eAVSxCijnq,"[{""type"":""photo"",""url"":""https://t.co/eAVSxCijnq"",""thumbnail"":""https://pbs.twimg.com/media/GStK64DXkAEV8nr?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GStK64DXkAEV8nr?format=jpg&name=orig""}]",Marc_Vador,Marc Vador,https://pbs.twimg.com/profile_images/1600577249/51LSPcgYbvL._SL500_AA280__normal.jpg,300699726,,,,[],0,0,0,0,1,34,false,false,false,https://twitter.com/Marc_Vador/status/1813625655374098443,@free il va falloir revoir la sélection des installateurs de fibre optique !!! J’ai pas commandé un fil pour étendre mon linge … le voisin non plus ! Donc va falloir revenir !!! https://t.co/eAVSxCijnq,[],@free il va falloir revoir la sélection des installateurs de fibre optique !!! j’ai pas commandé un fil pour étendre mon linge … le voisin non plus ! donc va falloir revenir !!!,False,0
1813628840624943206,2024-07-17 19:36:25 +02:00,"@OQEEbyFree @wdufour105 @ultrakfr @Freebox Bonjour\nComptez vous intégrer les versions HDR de FR2 et FR3 sur les applis Oqee TV hors player pop (LG TV) ? Et si oui, sous quel délai approximatif (à temps pour les JO) ?\nNous sommes nombreux à utiliser l'appli sans le décodeur, ce serait très appréciable.\nMerci par avance",[],gurbain69,PGIndyPacers,https://pbs.twimg.com/profile_images/885175030090539009/5-6fk5sL_normal.jpg,2495892351,1813550141347094545,,,[],1,0,0,0,1,46,false,false,false,https://twitter.com/gurbain69/status/1813628840624943206,"@OQEEbyFree @wdufour105 @ultrakfr @Freebox Bonjour\nComptez vous intégrer les versions HDR de FR2 et FR3 sur les applis Oqee TV hors player pop (LG TV) ? Et si oui, sous quel délai approximatif (à temps pour les JO) ?\nNous sommes nombreux à utiliser l'appli sans le décodeur, ce serait très appréciable.\nMerci par avance",[],"@oqeebyfree @wdufour105 @ultrakfr @freebox bonjour comptez vous intégrer les versions hdr de fr2 et fr3 sur les applis oqee tv hors player pop (lg tv) ? et si oui, sous quel délai approximatif (à temps pour les jo) ? nous sommes nombreux à utiliser l'appli sans le décodeur, ce serait très appréciable. merci par avance",False,0
1813633896136994907,2024-07-17 19:56:31 +02:00,@Free_1337 @Freebox @Xavier75 \n1/2 \nSalut Free je désespère.....\nClient depuis 20 ans payant à chaque fois le renouvellement de mes box plein tarif sans jamais un geste commercial pour ses vieux clients. \nJe subis depuis le moi de juin des coupures intempestifs de ma ligne,[],Motsen78,Motsen,https://pbs.twimg.com/profile_images/1278018661807251457/jdCEAgE8_normal.jpg,1229545004026212353,,,,[],0,0,0,0,2,115,false,false,false,https://twitter.com/Motsen78/status/1813633896136994907,@Free_1337 @Freebox @Xavier75 \n1/2 \nSalut Free je désespère.....\nClient depuis 20 ans payant à chaque fois le renouvellement de mes box plein tarif sans jamais un geste commercial pour ses vieux clients. \nJe subis depuis le moi de juin des coupures intempestifs de ma ligne,[],@free_1337 @freebox @xavier75 1/2 salut free je désespère..... client depuis 20 ans payant à chaque fois le renouvellement de mes box plein tarif sans jamais un geste commercial pour ses vieux clients. je subis depuis le moi de juin des coupures intempestifs de ma ligne,False,0
1813652642113229136,2024-07-17 21:11:00 +02:00,@Freebox de l’aide s’il vous plaît 🙏🏼 https://t.co/g7y5s0xEOw,"[{""type"":""animated_gif"",""url"":""https://t.co/g7y5s0xEOw"",""thumbnail"":""https://pbs.twimg.com/tweet_video_thumb/GStjdJ_XYAAXzw1.jpg?name=thumb"",""original"":""https://video.twimg.com/tweet_video/GStjdJ_XYAAXzw1.mp4""}]",soulakhey,Limonade.Rigolade,https://pbs.twimg.com/profile_images/1764313790877745153/K4b6_4ai_normal.jpg,1291160596319211521,,,,[],0,0,0,0,1,90,false,false,false,https://twitter.com/soulakhey/status/1813652642113229136,@Freebox de l’aide s’il vous plaît 🙏🏼 https://t.co/g7y5s0xEOw,[],@freebox de l’aide s’il vous plaît 🙏🏼,False,0
